event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,external-temperature,manually-marked-outlier,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
1930867427,TRUE,2005/6/22 7:46 AM,31.88261922,-25.04301961,,34.3,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867428,TRUE,2005/6/22 8:46 AM,31.87646077,-25.04460042,,34.3,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867429,TRUE,2005/6/22 8:51 AM,31.87602946,-25.04519043,,35.1,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867430,TRUE,2005/6/22 8:55 AM,31.87598063,-25.04522909,,35.5,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867431,TRUE,2005/6/22 9:48 AM,31.87243042,-25.0480896,,35.5,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867432,TRUE,2005/6/22 10:46 AM,31.86946004,-25.0491394,,37.7,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867433,TRUE,2005/6/22 11:46 AM,31.86949056,-25.04899902,,36.6,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867434,TRUE,2005/6/22 12:46 PM,31.86963094,-25.04904989,,33.6,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867435,TRUE,2005/6/22 1:46 PM,31.86935018,-25.0480896,,34,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867436,TRUE,2005/6/22 2:46 PM,31.87032064,-25.04500936,,29.9,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867437,TRUE,2005/6/22 3:48 PM,31.87196045,-25.0431193,,27.7,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867438,TRUE,2005/6/22 5:47 PM,31.86878052,-25.04232992,,24.7,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867439,TRUE,2005/6/22 6:46 PM,31.86530965,-25.0383606,,24.7,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867440,TRUE,2005/6/22 7:46 PM,31.86054077,-25.03333944,,24,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867441,TRUE,2005/6/22 8:46 PM,31.85965983,-25.03135986,,24.3,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867442,TRUE,2005/6/22 9:47 PM,31.85631917,-25.02491048,,23.6,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867443,TRUE,2005/6/22 10:46 PM,31.85600993,-25.01456095,,24,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867444,TRUE,2005/6/22 11:46 PM,31.85728963,-25.00639038,,24.3,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867445,TRUE,2005/6/23 12:46 AM,31.85396932,-25.00464071,,23.6,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867446,TRUE,2005/6/23 1:46 AM,31.85391032,-25.00266927,,24,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867447,TRUE,2005/6/23 2:46 AM,31.85477905,-25.00299072,,24.3,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867448,TRUE,2005/6/23 3:46 AM,31.85472005,-25.00298055,,22.8,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867449,TRUE,2005/6/23 4:46 AM,31.85470988,-25.0030009,,23.6,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867450,TRUE,2005/6/23 5:46 AM,31.8551005,-24.99897054,,23.6,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867451,TRUE,2005/6/23 6:46 AM,31.8572998,-24.99912923,,26.2,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867452,TRUE,2005/6/23 7:46 AM,31.85734049,-24.99898071,,29.5,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867453,TRUE,2005/6/23 8:46 AM,31.8573995,-24.99897054,,32.1,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867454,TRUE,2005/6/23 9:46 AM,31.8573995,-24.9990804,,32.5,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867455,TRUE,2005/6/23 9:48 AM,31.85750936,-24.99915975,,33.2,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867456,TRUE,2005/6/23 10:46 AM,31.86054077,-25.00052083,,34,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867457,TRUE,2005/6/23 11:46 AM,31.86416016,-25.00241089,,34,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867458,TRUE,2005/6/23 11:48 AM,31.86422933,-25.00238037,,34,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867459,TRUE,2005/6/23 12:46 PM,31.86436971,-25.00146077,,34.7,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867460,TRUE,2005/6/23 1:46 PM,31.86514079,-25.00100098,,34.3,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867461,TRUE,2005/6/23 2:46 PM,31.86539917,-25.00001017,,30.3,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867462,TRUE,2005/6/23 3:46 PM,31.86735026,-24.99851074,,26.9,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867463,TRUE,2005/6/23 4:46 PM,31.86692912,-24.99676921,,25.1,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867464,TRUE,2005/6/23 5:46 PM,31.86691081,-24.99662069,,24,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867465,TRUE,2005/6/23 6:46 PM,31.86692912,-24.99654948,,22.1,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867466,TRUE,2005/6/23 7:46 PM,31.86687012,-24.99659017,,23.2,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867467,TRUE,2005/6/23 8:46 PM,31.86845907,-24.99515991,,22.1,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867468,TRUE,2005/6/23 9:46 PM,31.87363078,-24.99286906,,24,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867469,TRUE,2005/6/23 9:48 PM,31.87425944,-24.99287923,,24.3,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867470,TRUE,2005/6/23 10:46 PM,31.87824097,-24.99219971,,25.5,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867471,TRUE,2005/6/23 10:48 PM,31.878479,-24.99217936,,25.5,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867472,TRUE,2005/6/24 12:46 AM,31.90384928,-24.99078979,,25.1,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867473,TRUE,2005/6/24 1:46 AM,31.89853923,-24.98982951,,24.7,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867474,TRUE,2005/6/24 2:46 AM,31.89649048,-24.98869019,,24.3,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867475,TRUE,2005/6/24 3:45 AM,31.8961202,-24.98804932,,24.3,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867476,TRUE,2005/6/24 4:46 AM,31.89448039,-24.98540039,,24,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867477,TRUE,2005/6/24 5:46 AM,31.8924703,-24.98259074,,26.6,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867478,TRUE,2005/6/24 6:46 AM,31.89144084,-24.98198039,,31,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867479,TRUE,2005/6/24 7:45 AM,31.89302979,-24.9814799,,38.5,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867480,TRUE,2005/6/24 7:48 AM,31.89307048,-24.98151042,,38.5,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867481,TRUE,2005/6/24 9:46 AM,31.90362956,-24.98112996,,37,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867482,TRUE,2005/6/24 10:46 AM,31.8954895,-24.9801005,,39.6,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867483,TRUE,2005/6/24 11:46 AM,31.89503988,-24.97920939,,38.5,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867484,TRUE,2005/6/24 12:46 PM,31.89500936,-24.97923991,,37.7,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867485,TRUE,2005/6/24 12:48 PM,31.89500936,-24.97921956,,37.3,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867486,TRUE,2005/6/24 1:46 PM,31.89530029,-24.97921956,,39.2,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867487,TRUE,2005/6/24 2:46 PM,31.89324951,-24.97901001,,34.7,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867488,TRUE,2005/6/24 4:46 PM,31.87886963,-24.98073934,,25.5,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867489,TRUE,2005/6/24 5:45 PM,31.87554932,-24.97945964,,24.7,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867490,TRUE,2005/6/24 6:46 PM,31.87445068,-24.97862956,,23.6,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867491,TRUE,2005/6/24 7:46 PM,31.87390951,-24.97867025,,23.6,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867492,TRUE,2005/6/24 8:45 PM,31.87387085,-24.9786499,,22.1,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867493,TRUE,2005/6/24 11:46 PM,31.87224935,-24.97917074,,20.2,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867494,TRUE,2005/6/25 12:45 AM,31.87219035,-24.97904053,,19.4,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867495,TRUE,2005/6/25 1:45 AM,31.87218018,-24.97903035,,19.8,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867496,TRUE,2005/6/25 2:46 AM,31.87227987,-24.97901001,,19.8,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867497,TRUE,2005/6/25 3:45 AM,31.87236938,-24.9790507,,19.4,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867498,TRUE,2005/6/25 4:46 AM,31.87234904,-24.97977905,,18.6,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867499,TRUE,2005/6/25 5:45 AM,31.87086995,-24.98073934,,22.1,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867500,TRUE,2005/6/25 6:45 AM,31.8707194,-24.98022054,,31.4,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867501,TRUE,2005/6/25 7:46 AM,31.86864014,-24.97981974,,35.1,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867502,TRUE,2005/6/25 8:46 AM,31.86881917,-24.97976074,,34,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867503,TRUE,2005/6/25 9:47 AM,31.86860962,-24.97967936,,34,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867504,TRUE,2005/6/25 10:45 AM,31.8685791,-24.97966919,,34.7,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867505,TRUE,2005/6/25 10:48 AM,31.86865031,-24.97961019,,34.7,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867506,TRUE,2005/6/25 11:45 AM,31.86872965,-24.97931925,,36.6,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867507,TRUE,2005/6/25 12:46 PM,31.86904093,-24.9793396,,35.5,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867508,TRUE,2005/6/25 3:47 PM,31.90215047,-24.97628988,,26.2,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867509,TRUE,2005/6/25 4:45 PM,31.89942017,-24.97765096,,23.2,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867510,TRUE,2005/6/25 5:46 PM,31.8958903,-24.9769694,,21.7,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867511,TRUE,2005/6/25 6:45 PM,31.89279989,-24.97512004,,20.9,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867512,TRUE,2005/6/25 7:45 PM,31.88955078,-24.97447917,,20.2,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867513,TRUE,2005/6/25 8:47 PM,31.88469035,-24.9752299,,19,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867514,TRUE,2005/6/25 8:49 PM,31.88402913,-24.97536011,,19.4,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867515,TRUE,2005/6/25 9:45 PM,31.87554932,-24.97486979,,19.4,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867516,TRUE,2005/6/25 10:46 PM,31.8730896,-24.97364095,,21.3,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867517,TRUE,2005/6/25 11:45 PM,31.87096965,-24.97081909,,20.9,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867518,TRUE,2005/6/26 12:45 AM,31.87084961,-24.97104899,,20.6,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867519,TRUE,2005/6/26 1:46 AM,31.87008057,-24.97164917,,19.4,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867520,TRUE,2005/6/26 2:45 AM,31.87088013,-24.97102051,,19.8,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867521,TRUE,2005/6/26 3:46 AM,31.8708903,-24.97100016,,19.4,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867522,TRUE,2005/6/26 4:45 AM,31.8704895,-24.97160034,,19,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867523,TRUE,2005/6/26 5:45 AM,31.86759033,-24.96665039,,22.5,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867524,TRUE,2005/6/26 6:46 AM,31.86758016,-24.96449992,,32.9,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867525,TRUE,2005/6/26 7:45 AM,31.86740926,-24.96460978,,40,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867526,TRUE,2005/6/26 8:48 AM,31.8665507,-24.96506958,,36.6,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867527,TRUE,2005/6/26 8:51 AM,31.86671956,-24.96503092,,36.2,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867528,TRUE,2005/6/26 9:46 AM,31.86673991,-24.96526082,,33.6,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867529,TRUE,2005/6/26 10:46 AM,31.86670939,-24.96536051,,34,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867530,TRUE,2005/6/26 11:45 AM,31.86676025,-24.965389,,34.7,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867531,TRUE,2005/6/26 12:49 PM,31.86692912,-24.96548055,,38.5,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867532,TRUE,2005/6/26 1:46 PM,31.86718953,-24.96503092,,34,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867533,TRUE,2005/6/26 2:45 PM,31.87196045,-24.96609904,,32.1,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867534,TRUE,2005/6/26 3:46 PM,31.90083008,-24.97081095,,26.9,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867535,TRUE,2005/6/26 4:45 PM,31.90103963,-24.96312052,,23.6,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867536,TRUE,2005/6/26 5:45 PM,31.89744059,-24.9635498,,22.5,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867537,TRUE,2005/6/26 6:48 PM,31.89546916,-24.96116943,,21.7,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867538,TRUE,2005/6/26 7:45 PM,31.89274089,-24.96260986,,21.3,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867539,TRUE,2005/6/26 8:45 PM,31.89197998,-24.96303914,,20.9,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867540,TRUE,2005/6/26 9:46 PM,31.88881022,-24.96479085,,20.9,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867541,TRUE,2005/6/26 10:45 PM,31.88613078,-24.96466064,,20.2,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867542,TRUE,2005/6/26 11:46 PM,31.88491007,-24.96478068,,19,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867543,TRUE,2005/6/27 12:45 AM,31.88513997,-24.96437988,,18.2,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867544,TRUE,2005/6/27 1:45 AM,31.88516032,-24.96466064,,18.2,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867545,TRUE,2005/6/27 2:46 AM,31.88605957,-24.96396077,,18.2,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930867546,TRUE,2005/6/27 3:45 AM,31.88531901,-24.96437988,,17.4,,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930868151,TRUE,2005/7/27 7:06 AM,31.86359049,-24.98637085,,24,,gps,Syncerus caffer,T16,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930868154,TRUE,2005/7/27 8:05 AM,31.86340942,-24.97289022,,30.3,,gps,Syncerus caffer,T16,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930868157,TRUE,2005/7/27 9:06 AM,31.86517944,-24.97800903,,30.3,,gps,Syncerus caffer,T16,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930868160,TRUE,2005/7/27 10:05 AM,31.86360067,-24.97281901,,32.5,,gps,Syncerus caffer,T16,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930868163,TRUE,2005/7/27 11:05 AM,31.86902059,-24.99033,,32.9,,gps,Syncerus caffer,T16,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930868166,TRUE,2005/7/27 12:05 PM,31.86675008,-24.99098918,,34.3,,gps,Syncerus caffer,T16,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930868169,TRUE,2005/7/27 1:05 PM,31.89256999,-24.99278971,,34.3,,gps,Syncerus caffer,T16,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930868172,TRUE,2005/7/27 2:05 PM,31.86801961,-24.9939209,,31.8,,gps,Syncerus caffer,T16,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930868175,TRUE,2005/7/27 3:06 PM,31.87471924,-25.00135091,,29.9,,gps,Syncerus caffer,T16,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930868178,TRUE,2005/7/27 4:05 PM,31.87478027,-25.00435994,,26.6,,gps,Syncerus caffer,T16,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930868181,TRUE,2005/7/27 5:05 PM,31.87917074,-25.00489909,,24.3,,gps,Syncerus caffer,T16,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930868184,TRUE,2005/7/27 6:05 PM,31.88026937,-25.00443929,,22.8,,gps,Syncerus caffer,T16,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930868187,TRUE,2005/7/27 7:05 PM,31.88032023,-25.00440063,,24,,gps,Syncerus caffer,T16,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930868190,TRUE,2005/7/27 8:05 PM,31.88086955,-25.00418091,,22.8,,gps,Syncerus caffer,T16,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930868193,TRUE,2005/7/27 9:05 PM,31.88132935,-25.00289917,,21.7,,gps,Syncerus caffer,T16,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930868196,TRUE,2005/7/27 10:05 PM,31.88291016,-25.00179036,,22.5,,gps,Syncerus caffer,T16,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930868199,TRUE,2005/7/27 11:05 PM,31.88516032,-24.99970907,,21.7,,gps,Syncerus caffer,T16,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930868202,TRUE,2005/7/28 12:05 AM,31.8879598,-24.99997965,,22.5,,gps,Syncerus caffer,T16,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930868205,TRUE,2005/7/28 1:05 AM,31.88909912,-24.99928996,,20.2,,gps,Syncerus caffer,T16,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930868208,TRUE,2005/7/28 2:05 AM,31.89237061,-24.99748942,,20.9,,gps,Syncerus caffer,T16,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930868211,TRUE,2005/7/28 3:05 AM,31.89616089,-24.99663086,,20.6,,gps,Syncerus caffer,T16,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930868214,TRUE,2005/7/28 4:05 AM,31.90241089,-24.9922994,,19.8,,gps,Syncerus caffer,T16,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930868217,TRUE,2005/7/28 5:05 AM,31.90435994,-24.99273071,,19,,gps,Syncerus caffer,T16,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930868220,TRUE,2005/7/28 6:05 AM,31.90557048,-24.99557902,,24,,gps,Syncerus caffer,T16,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930868223,TRUE,2005/7/28 7:05 AM,31.90586955,-24.99616089,,26.9,,gps,Syncerus caffer,T16,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930868226,TRUE,2005/7/28 8:05 AM,31.90551961,-24.99688924,,30.6,,gps,Syncerus caffer,T16,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930868229,TRUE,2005/7/28 9:05 AM,31.90548096,-24.99686076,,32.1,,gps,Syncerus caffer,T16,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930868232,TRUE,2005/7/28 10:05 AM,31.90546061,-24.99670003,,35.5,,gps,Syncerus caffer,T16,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930868235,TRUE,2005/7/28 11:05 AM,31.90571899,-24.99592082,,35.8,,gps,Syncerus caffer,T16,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930868238,TRUE,2005/7/28 12:05 PM,31.90560099,-24.99607951,,36.2,,gps,Syncerus caffer,T16,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930868241,TRUE,2005/7/28 1:05 PM,31.90540975,-24.99180094,,35.5,,gps,Syncerus caffer,T16,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930868244,TRUE,2005/7/28 2:05 PM,31.9023702,-24.99656982,,32.9,,gps,Syncerus caffer,T16,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930868247,TRUE,2005/7/28 3:05 PM,31.89960938,-24.99979045,,31.4,,gps,Syncerus caffer,T16,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930868250,TRUE,2005/7/28 4:05 PM,31.89731038,-25.00020955,,26.2,,gps,Syncerus caffer,T16,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930868253,TRUE,2005/7/28 5:05 PM,31.896521,-25.00116984,,22.8,,gps,Syncerus caffer,T16,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930868256,TRUE,2005/7/28 6:05 PM,31.89638062,-25.00223999,,21.7,,gps,Syncerus caffer,T16,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930868259,TRUE,2005/7/28 7:05 PM,31.89555054,-25.00315959,,22.1,,gps,Syncerus caffer,T16,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
1930868262,TRUE,2005/7/28 8:05 PM,31.89483032,-25.00388997,,20.9,,gps,Syncerus caffer,T16,Gabs,"Kruger African Buffalo, GPS tracking, South Africa"
