9,9,-45636.29,5714499.08,231.656358264,MOD13Q1.A2006001.h17v03.005.2008063080924.250m_16_days_NDVI,MOD13Q1,A2006001,Lat51.4017666666667Lon-0.6444Samp9Line9,2008063080924,5437,4491,3939,3926,4655,4589,5064,5064,4891,5437,5437,3838,3838,4641,4505,4363,4637,4759,4192,2206,2187,2224,2383,2347,2053,4559,4559,3132,2142,2423,2068,2068,2022,2070,2569,2500,1647,2110,2202,1683,1485,2015,1889,2297,2931,1897,1771,1719,1630,1485,1594,1484,1484,2388,1972,2011,1923,2035,2176,1709,1487,1653,1628,2101,2269,1940,2168,2316,2133,1979,1499,1577,2167,2124,2083,3068,3155,3032,1752,1499,1467
9,9,-45636.29,5714499.08,231.656358264,MOD13Q1.A2006017.h17v03.005.2008277150148.250m_16_days_NDVI,MOD13Q1,A2006017,Lat51.4017666666667Lon-0.6444Samp9Line9,2008277150148,6705,6358,5900,6370,5692,6381,6381,6452,6395,6959,6959,6006,6327,6264,5685,6339,6339,6247,5697,5548,5548,6327,6736,6491,6464,6776,6776,4607,6248,6887,6887,6846,6657,5993,6233,7135,4384,6248,7176,6440,6440,6149,5748,6233,6040,5625,5409,6607,6210,5834,5834,5748,5450,5938,5625,5546,5771,6244,5277,6666,6389,6350,6015,6118,6118,6370,6606,6416,6666,6518,6518,6349,6158,5461,5461,6622,6416,6301,5624,5171,5171
9,9,-45636.29,5714499.08,231.656358264,MOD13Q1.A2006033.h17v03.005.2008072125044.250m_16_days_NDVI,MOD13Q1,A2006033,Lat51.4017666666667Lon-0.6444Samp9Line9,2008072125044,6720,5392,5627,5627,5984,5579,6308,6200,5686,6119,6438,5624,5997,6282,5704,5600,6261,5649,6119,5597,5561,6502,6282,5982,5982,6601,6516,4977,4977,6114,6889,6393,6262,5712,6324,6516,4438,5952,6243,6889,5854,5610,5240,5566,5936,4981,5192,5554,5809,5809,5354,6063,5090,5819,5837,5691,5554,5861,5091,6365,6063,6013,5859,6003,5691,5577,6204,6372,6289,6258,6258,5669,5941,5464,6162,6175,6761,6289,5559,5746,5484
9,9,-45636.29,5714499.08,231.656358264,MOD13Q1.A2006049.h17v03.005.2008077052746.250m_16_days_NDVI,MOD13Q1,A2006049,Lat51.4017666666667Lon-0.6444Samp9Line9,2008077052746,6487,5935,5510,5932,5932,5432,6442,6271,5763,7005,7005,6023,6080,6090,5432,5809,6059,5501,5698,5698,5770,6713,6090,6088,6088,6652,6303,5815,5202,6545,6713,6486,6052,6052,6024,6206,5007,5007,6531,6531,5910,5637,5297,5950,5568,5135,5135,5700,5700,5632,5734,6224,6073,5568,5863,5863,5700,5532,5532,5649,6224,6073,6073,5863,5863,5848,6082,6082,5649,6601,5950,5768,5721,5721,5444,6243,6513,6513,5892,5043,5115
9,9,-45636.29,5714499.08,231.656358264,MOD13Q1.A2006065.h17v03.005.2008084125326.250m_16_days_NDVI,MOD13Q1,A2006065,Lat51.4017666666667Lon-0.6444Samp9Line9,2008084125326,6286,5546,5737,5737,5181,5181,6001,5743,6051,6597,6597,5653,5737,5827,5807,5807,5743,5743,5610,5610,5653,6280,6280,6207,5807,6345,6990,4326,6358,6358,6545,6545,6207,6304,6304,6248,4326,6091,6091,6210,5846,5846,5389,5389,6248,5163,5162,5700,6210,5487,5487,6104,5722,5722,5755,5755,5700,5700,5500,6379,6104,6025,6025,5617,5755,5973,6275,6275,6379,6379,5885,5265,5617,5252,5252,5787,6275,5831,4677,4677,5265
9,9,-45636.29,5714499.08,231.656358264,MOD13Q1.A2006081.h17v03.005.2008097211316.250m_16_days_NDVI,MOD13Q1,A2006081,Lat51.4017666666667Lon-0.6444Samp9Line9,2008097211316,6127,6504,6055,5560,6361,5499,5998,6100,5785,7171,6466,6466,5957,6361,6490,6266,5781,5662,6199,5699,6449,5957,6684,6476,6972,6230,6230,5037,5031,6449,6951,6951,6535,6524,6790,7117,4227,4227,6890,6488,6108,6108,6524,5677,6024,5381,5636,5636,6066,5772,6123,6123,5838,6443,5381,5244,5771,5771,5772,5710,6714,6693,6693,5839,6026,6255,6633,6308,6008,6702,6125,6693,5593,5200,5000,6343,6288,6257,5992,6125,5374
9,9,-45636.29,5714499.08,231.656358264,MOD13Q1.A2006097.h17v03.005.2008101114031.250m_16_days_NDVI,MOD13Q1,A2006097,Lat51.4017666666667Lon-0.6444Samp9Line9,2008101114031,7301,6462,6159,6232,6339,5634,6437,6598,6293,7301,6670,5903,6525,6525,5890,5717,6540,6000,6236,5762,6001,7197,6383,6383,6461,6915,6810,5313,5019,6780,6986,6412,6705,6703,6453,6810,4433,4327,6467,6986,6045,6673,5932,5518,6105,4943,4860,5726,6465,5859,5881,6316,5518,6179,5960,5486,5768,6058,5516,5516,6613,6369,6704,5779,6172,6172,7054,6244,6586,6586,7414,7333,6020,4927,7031,7031,6505,6022,6606,6606,5489
9,9,-45636.29,5714499.08,231.656358264,MOD13Q1.A2006113.h17v03.005.2008108215750.250m_16_days_NDVI,MOD13Q1,A2006113,Lat51.4017666666667Lon-0.6444Samp9Line9,2008108215750,7238,7504,7559,7435,7135,7199,6802,6802,7158,7271,7176,7180,7133,7123,6787,6606,6606,7289,6968,6610,7146,7139,7163,7257,6606,6953,7292,6593,6610,6788,6992,7092,7297,7297,7432,7462,5742,5742,6727,6996,7114,7169,6956,7429,7460,6434,6727,6727,6727,6524,6524,6956,6956,7700,6434,6674,6674,7220,6524,6524,7205,7205,7700,6933,6933,6674,7220,7220,6730,6730,7205,7176,7026,6933,7118,7118,7118,6730,6730,6097,6097
9,9,-45636.29,5714499.08,231.656358264,MOD13Q1.A2006129.h17v03.005.2008321050749.250m_16_days_NDVI,MOD13Q1,A2006129,Lat51.4017666666667Lon-0.6444Samp9Line9,2008321050749,7442,7442,7550,7550,7550,7391,7391,7391,7391,7442,7442,7550,7550,7550,7391,7391,7391,7391,7188,7188,7123,7123,7123,7438,7438,7438,7438,6915,6915,7632,7123,7123,7438,7438,7438,7675,6459,6915,7632,7632,7545,7243,7243,7243,7587,6459,7139,7139,7139,7545,7545,7545,7783,7587,7012,7512,7139,7139,7249,7249,7783,7783,7783,7512,7512,7512,7540,7249,7249,7140,7140,7783,7328,7328,7512,7540,7540,6792,6792,7140,6647
9,9,-45636.29,5714499.08,231.656358264,MOD13Q1.A2006145.h17v03.005.2008119070047.250m_16_days_NDVI,MOD13Q1,A2006145,Lat51.4017666666667Lon-0.6444Samp9Line9,2008119070047,7844,7571,8404,8657,7850,7850,8058,8394,8287,7778,7571,7814,7992,7992,7295,7295,7785,7448,7778,7058,7178,7620,7620,7404,7035,7387,7448,7217,5940,7353,7640,7276,7404,8088,7905,7742,5466,5466,7490,7268,7276,7276,7702,6877,7459,5954,6744,6744,7268,7136,7594,7594,6997,7622,7172,6879,6744,7391,6718,6498,7663,7663,7808,8233,6879,7444,7444,7571,7476,7975,7975,7808,8233,7194,6763,7575,7439,6965,5985,6868,6868
9,9,-45636.29,5714499.08,231.656358264,MOD13Q1.A2006161.h17v03.005.2008234013338.250m_16_days_NDVI,MOD13Q1,A2006161,Lat51.4017666666667Lon-0.6444Samp9Line9,2008234013338,8036,8036,8036,8137,8137,7792,8196,8483,8483,7668,7668,7816,7816,7816,7009,7009,7954,7472,8050,7668,7816,7816,7816,7796,7796,8149,7472,7862,7824,7688,7688,7688,7818,7818,8149,8154,7462,7596,7526,7526,7526,7818,7818,7741,7741,7263,7321,7526,7526,7526,7524,7524,7557,7557,6907,6907,7238,7238,7262,7262,8149,7816,7816,7986,8015,7642,7979,7262,7262,7262,7816,7816,8009,8009,6347,7979,7979,7429,6246,7449,7428
9,9,-45636.29,5714499.08,231.656358264,MOD13Q1.A2006177.h17v03.005.2008131135220.250m_16_days_NDVI,MOD13Q1,A2006177,Lat51.4017666666667Lon-0.6444Samp9Line9,2008131135220,7242,7408,7151,7151,7440,6707,6707,7369,7298,7562,6837,6807,7657,7657,6858,6969,6969,7007,5795,6837,6807,7241,7241,7032,7129,7129,7209,5795,5795,6633,7327,7327,6907,7103,7129,7209,5176,5176,6892,7081,6692,6692,7103,6767,6767,5691,6317,6317,6932,6692,6692,6980,6453,6453,7191,6719,6317,6932,6168,6168,6348,5905,5905,8232,6719,6719,7156,7070,7172,7172,6287,5735,8203,7029,6426,6479,7275,6492,6492,6287,5735
