tag-local-identifier,timestamp,location-lat,location-long
T13,2005-8-3 16:00:00,-24.97497965,31.90396932
T16,2005-8-3 16:04:00,-24.9761495,31.9053304
T12,2005-8-3 16:32:00,-24.97451986,31.90596924
T13,2005-8-3 16:59:00,-24.97578939,31.90787964
T16,2005-8-3 17:04:00,-24.97579956,31.90788981
T12,2005-8-3 17:32:00,-24.97472941,31.90902913
T13,2005-8-3 17:59:00,-24.97520955,31.90831909
T16,2005-8-3 18:04:00,-24.975059,31.90902913
T12,2005-8-3 18:32:00,-24.97471924,31.90936076
T13,2005-8-3 19:00:00,-24.97487996,31.90891927
T16,2005-8-3 19:04:00,-24.97505086,31.90908
T12,2005-8-3 19:32:00,-24.97472941,31.90945028
T13,2005-8-3 20:00:00,-24.97458903,31.90914917
T16,2005-8-3 20:04:00,-24.97473958,31.90911051
T12,2005-8-3 20:32:00,-24.9747701,31.90986938
T13,2005-8-3 21:00:00,-24.9738505,31.90960083
T16,2005-8-3 21:04:00,-24.9740804,31.90982056
T12,2005-8-3 21:32:00,-24.9745992,31.91026001
T13,2005-8-3 21:59:00,-24.97387085,31.90953979
T16,2005-8-3 22:04:00,-24.97404989,31.90987956
T12,2005-8-3 22:32:00,-24.9747701,31.91032918
T13,2005-8-3 22:59:00,-24.97387899,31.90957031
T16,2005-8-3 23:04:00,-24.97410075,31.9098409
T12,2005-8-3 23:32:00,-24.97268066,31.91197917
T13,2005-8-3 23:59:00,-24.97038981,31.90974935
T16,2005-8-4 0:04:00,-24.97155965,31.90888062
T12,2005-8-4 0:32:00,-24.97234904,31.90828044
T13,2005-8-4 1:00:00,-24.97215983,31.90684001
T16,2005-8-4 1:04:00,-24.97266032,31.90782064
T12,2005-8-4 1:32:00,-24.97263997,31.90720011
T13,2005-8-4 2:00:00,-24.97246908,31.90720011
T16,2005-8-4 2:04:00,-24.97270915,31.90784098
T12,2005-8-4 2:32:00,-24.97225952,31.90736084
T13,2005-8-4 2:59:00,-24.97248942,31.90717977
T16,2005-8-4 3:04:00,-24.97272949,31.90784912
T12,2005-8-4 3:32:00,-24.97232056,31.90735067
T13,2005-8-4 4:00:00,-24.97243042,31.90740967
T16,2005-8-4 4:04:00,-24.97270101,31.90782064
T12,2005-8-4 4:32:00,-24.97241007,31.9073995
T13,2005-8-4 4:59:00,-24.97231038,31.9053304
T16,2005-8-4 5:04:00,-24.97446086,31.90687052
T12,2005-8-4 5:32:00,-24.97612915,31.90524902
T13,2005-8-4 5:59:00,-24.97840983,31.90434977
T16,2005-8-4 6:04:00,-24.97862956,31.90435994
T12,2005-8-4 6:32:00,-24.98014933,31.90523071
T13,2005-8-4 7:00:00,-24.98328044,31.90401001
T16,2005-8-4 7:04:00,-24.98250936,31.90524902
T12,2005-8-4 7:32:00,-24.9827006,31.90470988
T13,2005-8-4 8:00:00,-24.98555908,31.90388997
T16,2005-8-4 8:04:00,-24.98477987,31.90465088
T12,2005-8-4 8:33:00,-24.98309937,31.90467936
T13,2005-8-4 9:00:00,-24.98577067,31.90357056
T16,2005-8-4 9:04:00,-24.98439941,31.90411987
T12,2005-8-4 9:32:00,-24.98309937,31.90444946
T13,2005-8-4 9:59:00,-24.98418986,31.90335083
T16,2005-8-4 10:04:00,-24.98416951,31.90414022
T12,2005-8-4 10:32:00,-24.98291016,31.90443929
T13,2005-8-4 10:59:00,-24.9823995,31.90351969
T16,2005-8-4 11:04:00,-24.98336995,31.90442912
T12,2005-8-4 11:32:00,-24.98276978,31.90406087
T13,2005-8-4 12:00:00,-24.98255005,31.90415039
T16,2005-8-4 12:04:00,-24.98327026,31.90467936
T12,2005-8-4 12:32:00,-24.98276978,31.90408936
T13,2005-8-4 12:59:00,-24.98248088,31.90411987
T16,2005-8-4 13:04:00,-24.98320923,31.90464071
T12,2005-8-4 13:32:00,-24.9827596,31.90408936
T13,2005-8-4 13:59:00,-24.98236084,31.90411987
T16,2005-8-4 14:04:00,-24.9827006,31.90417074
T12,2005-8-4 14:32:00,-24.98036906,31.90421956
T13,2005-8-4 15:00:00,-24.97902018,31.90417074
T12,2005-8-4 15:33:00,-24.97934977,31.90370076
T13,2005-8-4 15:59:00,-24.98012085,31.89802043
T16,2005-8-4 16:04:00,-24.9806193,31.89707031
T12,2005-8-4 16:35:00,-24.97881063,31.89237061
T13,2005-8-4 17:00:00,-24.97785034,31.89179077
T16,2005-8-4 17:04:00,-24.97943929,31.89182943
T12,2005-8-4 17:32:00,-24.97769979,31.88953044
T13,2005-8-4 17:59:00,-24.9781901,31.89012044
T16,2005-8-4 18:04:00,-24.9791097,31.88956095
T12,2005-8-4 18:32:00,-24.97671916,31.88838908
T13,2005-8-4 18:59:00,-24.97831014,31.88759969
T16,2005-8-4 19:04:00,-24.97918905,31.8884196
T12,2005-8-4 19:31:00,-24.97773031,31.88780924
T13,2005-8-4 20:00:00,-24.97842,31.88665975
T16,2005-8-4 20:04:00,-24.9790507,31.88777059
T12,2005-8-4 20:32:00,-24.97856038,31.88633016
T13,2005-8-4 20:59:00,-24.97875977,31.88462931
T16,2005-8-4 21:04:00,-24.97895101,31.88585002
T12,2005-8-4 21:31:00,-24.977771,31.88425903
T13,2005-8-4 21:59:00,-24.97946981,31.88241984
T16,2005-8-4 22:04:00,-24.97932943,31.88516032
T12,2005-8-4 22:31:00,-24.97822062,31.88220011
T13,2005-8-4 23:00:00,-24.97880046,31.8792806
T16,2005-8-4 23:04:00,-24.98039958,31.88080037
T12,2005-8-4 23:31:00,-24.97895101,31.87967936
T13,2005-8-4 23:59:00,-24.97809041,31.87834066
T16,2005-8-5 0:04:00,-24.97847087,31.87764079
T12,2005-8-5 0:32:00,-24.977889,31.87720947
T13,2005-8-5 1:00:00,-24.97736003,31.87659912
T16,2005-8-5 1:04:00,-24.977889,31.87651978
T12,2005-8-5 1:32:00,-24.97762044,31.87661947
T13,2005-8-5 1:59:00,-24.97731934,31.87660929
T16,2005-8-5 2:04:00,-24.97733968,31.87619019
T12,2005-8-5 2:31:00,-24.97756958,31.87663981
T13,2005-8-5 2:59:00,-24.97731934,31.87658081
T16,2005-8-5 3:04:00,-24.9771993,31.87620036
T12,2005-8-5 3:31:00,-24.97764079,31.87660929
T13,2005-8-5 4:00:00,-24.97733968,31.87659098
T16,2005-8-5 4:04:00,-24.97728068,31.8762207
T12,2005-8-5 4:32:00,-24.97722982,31.87261963
T13,2005-8-5 4:59:00,-24.97455037,31.86546021
T16,2005-8-5 5:04:00,-24.97528076,31.86530965
T12,2005-8-5 5:31:00,-24.97541911,31.86442057
T13,2005-8-5 5:59:00,-24.97283936,31.85782064
T16,2005-8-5 6:04:00,-24.97295939,31.85735067
T12,2005-8-5 6:32:00,-24.97403971,31.8586202
T13,2005-8-5 7:00:00,-24.97419027,31.85785929
T16,2005-8-5 7:04:00,-24.97336019,31.85730998
T12,2005-8-5 7:32:00,-24.97380981,31.85890096
T13,2005-8-5 8:00:00,-24.97427979,31.85780029
T16,2005-8-5 8:04:00,-24.97367961,31.85723063
T12,2005-8-5 8:32:00,-24.9737793,31.8589091
T13,2005-8-5 9:00:00,-24.97422078,31.85784098
T16,2005-8-5 9:04:00,-24.97356974,31.85727946
T12,2005-8-5 9:32:00,-24.97365926,31.85893962
T13,2005-8-5 9:59:00,-24.97411092,31.85788981
T16,2005-8-5 10:04:00,-24.97356974,31.85712077
T12,2005-8-5 10:31:00,-24.97368978,31.85891927
T13,2005-8-5 10:59:00,-24.97430013,31.8579305
T16,2005-8-5 11:04:00,-24.97353923,31.85721029
T12,2005-8-5 11:32:00,-24.97310994,31.8586202
T13,2005-8-5 12:00:00,-24.97411906,31.85771077
T16,2005-8-5 12:04:00,-24.9735494,31.85690918
T12,2005-8-5 12:31:00,-24.97305094,31.85851034
T13,2005-8-5 12:59:00,-24.97402954,31.85780029
T16,2005-8-5 13:04:00,-24.9735494,31.85698039
T12,2005-8-5 13:31:00,-24.97312012,31.85856934
T13,2005-8-5 14:00:00,-24.97387899,31.859611
T16,2005-8-5 14:04:00,-24.97611084,31.85904948
T12,2005-8-5 14:31:00,-24.97321981,31.85946045
T13,2005-8-5 14:59:00,-24.97376099,31.86064046
T16,2005-8-5 15:04:00,-24.97647909,31.86211955
T12,2005-8-5 15:32:00,-24.97246908,31.86119995
T13,2005-8-5 16:00:00,-24.97332967,31.86039022
T16,2005-8-5 16:04:00,-24.97425944,31.86190999
T12,2005-8-5 16:32:00,-24.97278035,31.86063029
T13,2005-8-5 17:00:00,-24.97282918,31.85980021
T16,2005-8-5 17:04:00,-24.97383016,31.85974935
T12,2005-8-5 17:31:00,-24.97297974,31.85975952
T13,2005-8-5 17:59:00,-24.97284953,31.85928955
T16,2005-8-5 18:04:00,-24.97330933,31.85878906
T12,2005-8-5 18:32:00,-24.97337036,31.85954997
T13,2005-8-5 19:00:00,-24.9732605,31.85843099
T16,2005-8-5 19:04:00,-24.97321981,31.85856934
T12,2005-8-5 19:31:00,-24.97357992,31.85744019
T13,2005-8-5 19:59:00,-24.97493083,31.85681966
T16,2005-8-5 20:04:00,-24.97619019,31.85733032
T12,2005-8-5 20:32:00,-24.9761495,31.85768026
T13,2005-8-5 20:59:00,-24.97635905,31.85686035
T16,2005-8-5 21:04:00,-24.97658081,31.85728963
T12,2005-8-5 21:31:00,-24.97674967,31.85784098
T13,2005-8-5 22:00:00,-24.97799072,31.85832926
T16,2005-8-5 22:03:00,-24.97833049,31.85722046
T12,2005-8-5 22:31:00,-24.97849935,31.85840047
T13,2005-8-5 22:59:00,-24.97849935,31.86050008
T16,2005-8-5 23:04:00,-24.98034058,31.85969035
T12,2005-8-5 23:32:00,-24.98035075,31.86074015
T13,2005-8-5 23:59:00,-24.98076986,31.86170044
T16,2005-8-6 0:03:00,-24.98092041,31.86092936
T12,2005-8-6 0:31:00,-24.98117065,31.86171061
T13,2005-8-6 0:59:00,-24.98081055,31.8616394
T16,2005-8-6 1:04:00,-24.98141073,31.86146037
T12,2005-8-6 1:32:00,-24.98205973,31.86180013
T13,2005-8-6 2:00:00,-24.98240967,31.86170044
T16,2005-8-6 2:04:00,-24.98225098,31.86176961
T12,2005-8-6 2:31:00,-24.98210042,31.86189982
T13,2005-8-6 3:00:00,-24.98230998,31.86175944
T16,2005-8-6 3:03:00,-24.98218994,31.86178996
T12,2005-8-6 3:32:00,-24.9821106,31.86196086
T13,2005-8-6 3:59:00,-24.9822408,31.86174927
T16,2005-8-6 4:04:00,-24.9822408,31.86178996
T12,2005-8-6 4:32:00,-24.98276978,31.86331991
T13,2005-8-6 4:59:00,-24.98531901,31.86575928
T16,2005-8-6 5:03:00,-24.98711955,31.86491089
T12,2005-8-6 5:31:00,-24.98603923,31.86858927
T13,2005-8-6 5:59:00,-24.98809001,31.87179972
T16,2005-8-6 6:04:00,-24.98865967,31.87250977
T12,2005-8-6 6:32:00,-24.98824056,31.87566935
T13,2005-8-6 7:00:00,-24.98973999,31.88602905
T16,2005-8-6 7:04:00,-24.98988037,31.88752035
T12,2005-8-6 7:32:00,-24.98871053,31.89907023
T13,2005-8-6 7:59:00,-24.990271,31.90336914
T16,2005-8-6 8:03:00,-24.99131063,31.90437012
T12,2005-8-6 8:32:00,-24.98933919,31.90333049
T13,2005-8-6 9:00:00,-24.99011027,31.90335083
T16,2005-8-6 9:04:00,-24.99102987,31.90395915
T12,2005-8-6 9:32:00,-24.98990072,31.90357056
T13,2005-8-6 10:00:00,-24.99011027,31.90333049
T16,2005-8-6 10:03:00,-24.99097087,31.90383911
T12,2005-8-6 10:31:00,-24.98986003,31.90357056
T13,2005-8-6 10:59:00,-24.99011027,31.90334066
T16,2005-8-6 11:03:00,-24.99104004,31.90383097
T12,2005-8-6 11:32:00,-24.98986003,31.90372925
T13,2005-8-6 11:59:00,-24.9901001,31.90345052
T16,2005-8-6 12:04:00,-24.99097087,31.90333049
T12,2005-8-6 12:31:00,-24.98990072,31.90335083
T13,2005-8-6 12:59:00,-24.99007975,31.90337931
T16,2005-8-6 13:03:00,-24.99101969,31.90322062
T12,2005-8-6 13:32:00,-24.98990072,31.90333049
T13,2005-8-6 13:59:00,-24.99036051,31.90292969
T16,2005-8-6 14:03:00,-24.99153035,31.90308024
T12,2005-8-6 14:31:00,-24.99204102,31.90313924
T13,2005-8-6 14:59:00,-24.99360962,31.90262044
T16,2005-8-6 15:04:00,-24.99378052,31.90186971
T12,2005-8-6 15:33:00,-24.99413045,31.90054932
T13,2005-8-6 15:59:00,-24.99517008,31.89956055
T16,2005-8-6 16:03:00,-24.99606934,31.89989014
T12,2005-8-6 16:31:00,-24.99400024,31.89845988
T13,2005-8-6 16:59:00,-24.99456991,31.89770101
T16,2005-8-6 17:04:00,-24.99557902,31.89748942
T12,2005-8-6 17:31:00,-24.99460042,31.89653931
T13,2005-8-6 17:59:00,-24.99486084,31.89637044
T16,2005-8-6 18:03:00,-24.99573975,31.89685059
T12,2005-8-6 18:32:00,-24.99487101,31.89652913
T13,2005-8-6 18:59:00,-24.99618937,31.89572957
T16,2005-8-6 19:03:00,-24.99626058,31.8964091
T12,2005-8-6 19:31:00,-24.99550985,31.89369914
T13,2005-8-6 19:59:00,-24.99600016,31.89637044
T16,2005-8-6 20:04:00,-24.99730021,31.89533081
T12,2005-8-6 20:32:00,-24.99553019,31.89356079
T13,2005-8-6 20:59:00,-24.99649048,31.8930603
T16,2005-8-6 21:03:00,-24.99842936,31.89378052
T12,2005-8-6 21:31:00,-24.99559937,31.89095052
T13,2005-8-6 21:59:00,-24.99664917,31.8910909
T16,2005-8-6 22:04:00,-24.99735921,31.89095052
T12,2005-8-6 22:31:00,-24.99604899,31.88861084
T13,2005-8-6 22:59:00,-24.99738973,31.88487956
T16,2005-8-6 23:03:00,-24.99845988,31.88633016
T12,2005-8-6 23:31:00,-24.99597982,31.88310954
T13,2005-8-7 0:01:00,-24.9969401,31.88178914
T16,2005-8-7 0:03:00,-24.99786987,31.88234049
T12,2005-8-7 0:32:00,-24.99586995,31.88235067
T13,2005-8-7 0:59:00,-24.99704997,31.88163045
T16,2005-8-7 1:04:00,-24.99782918,31.88243001
T12,2005-8-7 1:32:00,-24.9968099,31.88155924
T13,2005-8-7 1:59:00,-24.99726969,31.88143921
T16,2005-8-7 2:03:00,-24.99790039,31.88175049
T12,2005-8-7 2:31:00,-24.99735921,31.88154093
T13,2005-8-7 2:59:00,-24.99768066,31.8810791
T16,2005-8-7 3:03:00,-24.99789022,31.88174032
T12,2005-8-7 3:31:00,-24.99727987,31.88153076
T13,2005-8-7 3:59:00,-24.99763997,31.88133952
T16,2005-8-7 4:04:00,-24.99790039,31.88176066
T12,2005-8-7 4:32:00,-24.99751994,31.8800293
T13,2005-8-7 4:59:00,-24.99754028,31.87566935
T16,2005-8-7 5:03:00,-24.99922078,31.87603963
T12,2005-8-7 5:32:00,-24.99619954,31.8756307
T13,2005-8-7 5:59:00,-24.99621989,31.87243042
T16,2005-8-7 6:04:00,-24.9988505,31.87186076
T12,2005-8-7 6:31:00,-24.99529012,31.87376912
T13,2005-8-7 6:59:00,-24.99714966,31.87098999
T16,2005-8-7 7:03:00,-24.99832967,31.87126058
T12,2005-8-7 7:32:00,-24.99609985,31.87159017
T13,2005-8-7 7:59:00,-24.99773966,31.86929932
T16,2005-8-7 8:04:00,-24.99863078,31.8692098
T12,2005-8-7 8:31:00,-24.9968099,31.86891073
T13,2005-8-7 8:59:00,-24.99793091,31.86885986
T16,2005-8-7 9:04:00,-24.99841919,31.86889038
T12,2005-8-7 9:31:00,-24.99676921,31.86889038
T13,2005-8-7 9:59:00,-24.99791056,31.86883952
T16,2005-8-7 10:03:00,-24.99829915,31.86867065
T12,2005-8-7 10:31:00,-24.9968099,31.8689209
T13,2005-8-7 10:59:00,-24.99789022,31.868691
T16,2005-8-7 11:03:00,-24.99841919,31.86869914
T12,2005-8-7 11:32:00,-24.99700928,31.86885986
T13,2005-8-7 11:59:00,-24.99805094,31.86853027
T16,2005-8-7 12:04:00,-24.99837036,31.86879069
T12,2005-8-7 12:31:00,-24.99689941,31.86896973
T13,2005-8-7 12:59:00,-24.99797974,31.86877035
T16,2005-8-7 13:03:00,-24.99818929,31.86870931
T12,2005-8-7 13:32:00,-24.99670003,31.86843058
T13,2005-8-7 13:59:00,-24.99789022,31.86871948
T16,2005-8-7 14:04:00,-24.99813029,31.86860962
T12,2005-8-7 14:31:00,-24.99703979,31.86853027
T13,2005-8-7 14:59:00,-24.99876099,31.87208049
T16,2005-8-7 15:03:00,-24.99993083,31.87127075
T12,2005-8-7 15:32:00,-24.99838053,31.87478027
T13,2005-8-7 16:00:00,-24.99621989,31.87510986
T16,2005-8-7 16:03:00,-24.99737956,31.87682902
T12,2005-8-7 16:31:00,-24.99640096,31.87811076
T13,2005-8-7 16:59:00,-24.99621989,31.87991943
T16,2005-8-7 17:04:00,-24.99721069,31.88026937
T12,2005-8-7 17:31:00,-24.99758911,31.87963053
T13,2005-8-7 17:59:00,-24.99698079,31.88092041
T16,2005-8-7 18:03:00,-24.99715983,31.88048096
T12,2005-8-7 18:32:00,-24.99773966,31.88009033
T13,2005-8-7 18:59:00,-24.99723918,31.88138021
T16,2005-8-7 19:03:00,-24.99720052,31.88122965
T12,2005-8-7 19:31:00,-24.99773966,31.88006999
T13,2005-8-7 19:59:00,-24.99586995,31.88249919
T16,2005-8-7 20:04:00,-24.99722087,31.88122965
T12,2005-8-7 20:31:00,-24.99777018,31.88001099
T13,2005-8-7 20:59:00,-24.99782918,31.88145955
T16,2005-8-7 21:03:00,-24.99897054,31.88259074
T12,2005-8-7 21:31:00,-24.99836019,31.88352051
T13,2005-8-7 21:59:00,-24.99758097,31.88752035
T16,2005-8-7 22:03:00,-24.9982605,31.8883606
T12,2005-8-7 22:31:00,-24.99798991,31.89002075
T13,2005-8-7 22:59:00,-24.9925293,31.89938965
T16,2005-8-7 23:03:00,-24.99273071,31.89965007
T12,2005-8-7 23:31:00,-24.99121094,31.90246989
T13,2005-8-7 23:59:00,-24.99216919,31.90030924
T16,2005-8-8 0:04:00,-24.99287923,31.89993083
T12,2005-8-8 0:31:00,-24.99309082,31.89768066
T13,2005-8-8 0:59:00,-24.99140015,31.89368083
T16,2005-8-8 1:03:00,-24.99265951,31.89315999
T12,2005-8-8 1:31:00,-24.99138997,31.89170939
T13,2005-8-8 1:59:00,-24.99181925,31.89227091
T16,2005-8-8 2:04:00,-24.99239095,31.89205933
T12,2005-8-8 2:31:00,-24.99145915,31.89110921
T13,2005-8-8 2:59:00,-24.99171956,31.89066976
T16,2005-8-8 3:03:00,-24.99215088,31.89123942
T12,2005-8-8 3:31:00,-24.99163005,31.89116007
T13,2005-8-8 3:59:00,-24.99212036,31.89116007
T16,2005-8-8 4:04:00,-24.99217936,31.89124959
T12,2005-8-8 4:31:00,-24.99100952,31.89015096
T13,2005-8-8 4:59:00,-24.99172974,31.88607992
T16,2005-8-8 5:03:00,-24.99331055,31.88827922
T12,2005-8-8 5:31:00,-24.99156087,31.88345947
T13,2005-8-8 5:59:00,-24.98912964,31.88123983
T16,2005-8-8 6:03:00,-24.99214071,31.88157959
T12,2005-8-8 6:31:00,-24.98931071,31.87857056
T13,2005-8-8 6:59:00,-24.98965047,31.87729085
T16,2005-8-8 7:04:00,-24.99029948,31.87965088
T12,2005-8-8 7:31:00,-24.98973999,31.87749023
T13,2005-8-8 7:59:00,-24.99018962,31.87718099
T16,2005-8-8 8:03:00,-24.98979899,31.87798055
T12,2005-8-8 8:31:00,-24.98971965,31.87754924
T13,2005-8-8 8:59:00,-24.98954061,31.87713013
T16,2005-8-8 9:04:00,-24.98971965,31.87807007
T12,2005-8-8 9:31:00,-24.98968913,31.8776001
T13,2005-8-8 9:59:00,-24.98944906,31.87722982
T16,2005-8-8 10:03:00,-24.98968913,31.87811076
T12,2005-8-8 10:31:00,-24.98960978,31.87754924
T13,2005-8-8 10:59:00,-24.98932902,31.87743937
T16,2005-8-8 11:03:00,-24.98963013,31.8780599
T12,2005-8-8 11:32:00,-24.98939006,31.87754924
T13,2005-8-8 11:59:00,-24.98932902,31.8774292
T16,2005-8-8 12:04:00,-24.98956095,31.8780599
T12,2005-8-8 12:31:00,-24.98954061,31.87744954
T13,2005-8-8 12:59:00,-24.98940023,31.87756958
T16,2005-8-8 13:03:00,-24.98944092,31.87804972
T12,2005-8-8 13:31:00,-24.98953044,31.87739054
T13,2005-8-8 13:59:00,-24.98948975,31.87757975
T16,2005-8-8 14:04:00,-24.98956095,31.87820028
T12,2005-8-8 14:32:00,-24.98978068,31.88004964
T13,2005-8-8 14:59:00,-24.98979085,31.88267008
T16,2005-8-8 15:03:00,-24.99017944,31.88303019
T12,2005-8-8 15:31:00,-24.98799032,31.88343099
T13,2005-8-8 15:59:00,-24.98951009,31.89004924
T16,2005-8-8 16:04:00,-24.98944906,31.89062093
T12,2005-8-8 16:31:00,-24.98870036,31.89998983
T13,2005-8-8 16:59:00,-24.98953044,31.90221965
T16,2005-8-8 17:03:00,-24.9901591,31.90198975
T12,2005-8-8 17:31:00,-24.99120076,31.89979045
T13,2005-8-8 17:59:00,-24.99154053,31.89602051
T16,2005-8-8 18:04:00,-24.99173991,31.89542033
T12,2005-8-8 18:31:00,-24.99038086,31.89383952
T13,2005-8-8 18:59:00,-24.99136963,31.89185994
T16,2005-8-8 19:03:00,-24.99167074,31.89196981
T12,2005-8-8 19:31:00,-24.98934937,31.89071045
T13,2005-8-8 19:59:00,-24.98889974,31.88908081
T16,2005-8-8 20:03:00,-24.99065959,31.88963013
T12,2005-8-8 20:31:00,-24.98764038,31.88944906
T13,2005-8-8 20:59:00,-24.98718058,31.8882609
T16,2005-8-8 21:03:00,-24.98890991,31.88830973
T12,2005-8-8 21:31:00,-24.98745931,31.88809001
T13,2005-8-8 21:59:00,-24.98720093,31.88823039
T16,2005-8-8 22:03:00,-24.98789062,31.8870992
T12,2005-8-8 22:31:00,-24.98734945,31.88555908
T13,2005-8-8 22:59:00,-24.98775024,31.88503011
T16,2005-8-8 23:03:00,-24.98833008,31.88582967
T12,2005-8-8 23:31:00,-24.98649089,31.88345947
T13,2005-8-8 23:59:00,-24.98710937,31.88297933
T16,2005-8-9 0:03:00,-24.98858032,31.88365072
T12,2005-8-9 0:31:00,-24.98633016,31.88280029
T13,2005-8-9 0:59:00,-24.98740031,31.88294067
T16,2005-8-9 1:03:00,-24.98822021,31.88310954
T12,2005-8-9 1:31:00,-24.98685099,31.88292033
T13,2005-8-9 1:59:00,-24.98743083,31.8829305
T16,2005-8-9 2:03:00,-24.98822021,31.88306071
T12,2005-8-9 2:31:00,-24.98698934,31.88303019
T13,2005-8-9 2:59:00,-24.98753052,31.8829895
T16,2005-8-9 3:03:00,-24.98822021,31.88318075
T12,2005-8-9 3:31:00,-24.98700968,31.88306071
T13,2005-8-9 3:59:00,-24.98740031,31.88302002
T16,2005-8-9 4:03:00,-24.98822021,31.88311971
T12,2005-8-9 4:31:00,-24.98694051,31.88306071
T13,2005-8-9 4:59:00,-24.98752035,31.88116048
T16,2005-8-9 5:03:00,-24.98894043,31.88191935
T12,2005-8-9 5:31:00,-24.98516032,31.87992961
T13,2005-8-9 5:59:00,-24.98682048,31.87694906
T16,2005-8-9 6:03:00,-24.98857015,31.87796021
T12,2005-8-9 6:31:00,-24.98694051,31.87601929
T13,2005-8-9 6:59:00,-24.9884196,31.87520955
T16,2005-8-9 7:03:00,-24.98912964,31.87631022
T12,2005-8-9 7:31:00,-24.98807983,31.87458089
T13,2005-8-9 7:59:00,-24.98894043,31.87538045
T16,2005-8-9 8:03:00,-24.98878988,31.8762797
T12,2005-8-9 8:31:00,-24.98816935,31.87466024
T13,2005-8-9 8:59:00,-24.98852946,31.87537028
T16,2005-8-9 9:03:00,-24.98873901,31.87631022
T12,2005-8-9 9:31:00,-24.98799032,31.87494914
T13,2005-8-9 9:59:00,-24.98851929,31.87557983
T16,2005-8-9 10:03:00,-24.98888957,31.87630005
T12,2005-8-9 10:31:00,-24.98809001,31.87486979
T13,2005-8-9 10:59:00,-24.98861084,31.87567952
T16,2005-8-9 11:03:00,-24.98882039,31.87639974
T12,2005-8-9 11:31:00,-24.98803101,31.87495931
T13,2005-8-9 11:59:00,-24.98862915,31.87569987
T16,2005-8-9 12:03:00,-24.98888957,31.87649943
T12,2005-8-9 12:31:00,-24.98805949,31.87489014
T13,2005-8-9 12:59:00,-24.98862915,31.87576904
T16,2005-8-9 13:03:00,-24.98887939,31.87648926
T12,2005-8-9 13:31:00,-24.98811035,31.87487996
T13,2005-8-9 13:59:00,-24.98875936,31.87521973
T16,2005-8-9 14:03:00,-24.98976034,31.87510986
T12,2005-8-9 14:31:00,-24.98829956,31.8743103
T13,2005-8-9 14:59:00,-24.9894104,31.87359009
T16,2005-8-9 15:03:00,-24.99146932,31.87389933
T12,2005-8-9 15:32:00,-24.98741048,31.87231038
T13,2005-8-9 15:59:00,-24.98956909,31.87340088
T16,2005-8-9 16:03:00,-24.99046021,31.87253011
T12,2005-8-9 16:31:00,-24.99047038,31.87267049
T13,2005-8-9 16:59:00,-24.99024048,31.87297974
T16,2005-8-9 17:03:00,-24.99034017,31.87255046
T12,2005-8-9 17:31:00,-24.9927592,31.87420044
T13,2005-8-9 17:59:00,-24.99313965,31.87451986
T16,2005-8-9 18:03:00,-24.99401042,31.87409058
T12,2005-8-9 18:31:00,-24.99452922,31.87552083
T13,2005-8-9 18:59:00,-24.99452922,31.87447917
T16,2005-8-9 19:03:00,-24.99490967,31.87442017
T12,2005-8-9 19:31:00,-24.99470011,31.87525024
T13,2005-8-9 19:59:00,-24.99488932,31.8740804
T16,2005-8-9 20:03:00,-24.9957194,31.87379964
T12,2005-8-9 20:31:00,-24.99523926,31.8743693
T13,2005-8-9 20:59:00,-24.99539998,31.8741394
T16,2005-8-9 21:03:00,-24.99570923,31.87389933
T12,2005-8-9 21:31:00,-24.99522909,31.87435099
T13,2005-8-9 21:59:00,-24.9954305,31.87406006
T16,2005-8-9 22:03:00,-24.99534912,31.87401937
T12,2005-8-9 22:31:00,-24.9952596,31.87425944
T13,2005-8-9 22:59:00,-24.99538981,31.8741394
T16,2005-8-9 23:03:00,-24.99567057,31.87383016
T12,2005-8-9 23:31:00,-24.9952596,31.87425944
T13,2005-8-9 23:59:00,-24.99539998,31.87412923
T16,2005-8-10 0:03:00,-24.99565023,31.87386068
T12,2005-8-10 0:31:00,-24.99676921,31.87407023
T13,2005-8-10 0:59:00,-24.99655965,31.87316081
T16,2005-8-10 1:03:00,-24.99711914,31.87324015
T12,2005-8-10 1:31:00,-24.99703979,31.87345988
T13,2005-8-10 1:59:00,-24.99691976,31.87305094
T16,2005-8-10 2:03:00,-24.99707031,31.87327067
T12,2005-8-10 2:31:00,-24.99723918,31.87353923
T13,2005-8-10 2:59:00,-24.99748942,31.87281901
T16,2005-8-10 3:03:00,-24.99789022,31.87339071
T12,2005-8-10 3:31:00,-24.9980306,31.87398071
T13,2005-8-10 3:59:00,-24.99887085,31.87272949
T16,2005-8-10 4:03:00,-25.00133057,31.87344971
T12,2005-8-10 4:31:00,-25.00796916,31.87222087
T13,2005-8-10 4:59:00,-25.02006022,31.87282918
T16,2005-8-10 5:03:00,-25.02118937,31.87317912
T12,2005-8-10 5:31:00,-25.02975057,31.87706909
T13,2005-8-10 5:59:00,-25.04149984,31.88161011
T16,2005-8-10 6:03:00,-25.04287923,31.88274943
T12,2005-8-10 6:31:00,-25.04340007,31.88092041
T13,2005-8-10 7:00:00,-25.04475098,31.87662964
T16,2005-8-10 7:03:00,-25.04526978,31.87809041
T12,2005-8-10 7:31:00,-25.04793905,31.87211914
T13,2005-8-10 7:59:00,-25.04760946,31.87022095
T16,2005-8-10 8:04:00,-25.05008952,31.87093913
T12,2005-8-10 8:32:00,-25.04887899,31.86710002
